Cod_Sexo,EstCivil,Carrera,Edad,ALG_GEO_ANALITICA_I,ALG_GEO_ANALITICA_II,ANALISIS_MAT_I,ANALISIS_MAT_II,COMPUTACION_NIV_I,ELEMENTOS_PROG_I,MAT_DISCRETA,QUIMICA_GRAL,TECN_ING_SOC,SIST_REP,INGLES_TECN_I,FISICA_I,TICs,Situacion
1,1,207,29,[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[Cursada Aprobada],[Cursada Aprobada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,202,29,[Cursada Aprobada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,203,28,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,203,29,[Cursada Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,201,29,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Reprobada],[Cursada Reprobada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Aprobada],ABANDONO
1,2,201,29,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],ABANDONO
1,1,203,28,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Reprobada],[Cursada Ausente],[Cursada Promocionada],[Cursada Promocionada],[Cursada Aprobada],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,201,28,[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,203,28,[Cursada Promocionada],[Cursada Ausente],[Cursada Reprobada],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Ausente],[Cursada Aprobada],[Cursada Promocionada],[Cursada Promocionada],[Final Aprobada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,201,28,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],ABANDONO
2,1,201,28,[Cursada Aprobada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,201,28,[Cursada Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Reprobada],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[Final Aprobada],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,201,27,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],ABANDONO
1,1,201,27,[Cursada Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,202,27,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,201,27,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[Cursada Aprobada],NO_ABANDONO
2,1,201,27,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],NO_ABANDONO
2,0,201,27,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],ABANDONO
1,2,202,27,[Cursada Aprobada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Reprobada],[No_Cursada],[Cursada Aprobada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,203,27,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,207,27,[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,207,27,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,202,27,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Reprobada],[Cursada Ausente],[Cursada Reprobada],[Cursada Ausente],[Final Ausente],[Cursada Promocionada],[Cursada Ausente],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,203,27,[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Aprobada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],NO_ABANDONO
1,1,203,27,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Promocionada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,201,27,[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[Cursada Ausente],[Cursada Promocionada],[Cursada Promocionada],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,201,26,[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[Cursada Reprobada],[Cursada Ausente],[Cursada Promocionada],[Cursada Promocionada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
2,1,201,26,[No_Cursada],[No_Cursada],[Cursada Reprobada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Aprobada],NO_ABANDONO
2,1,207,26,[Final Reprobada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[Cursada Reprobada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,201,27,[Cursada Reprobada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Reprobada],[No_Cursada],[Cursada Reprobada],[Final Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],NO_ABANDONO
2,1,201,26,[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Promocionada],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,202,26,[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,201,26,[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Aprobada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Aprobada],NO_ABANDONO
1,1,201,25,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,201,25,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],ABANDONO
1,1,202,25,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Reprobada],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,201,25,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,201,25,[Cursada Promocionada],[No_Cursada],[Cursada Aprobada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,201,26,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,201,25,[Cursada Aprobada],[No_Cursada],[Final Aprobada],[No_Cursada],[Cursada Ausente],[Cursada Promocionada],[Cursada Reprobada],[Cursada Aprobada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Aprobada],NO_ABANDONO
1,1,201,25,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,207,25,[Cursada Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Aprobada],NO_ABANDONO
1,1,207,25,[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
2,1,203,25,[Cursada Promocionada],[Cursada Ausente],[Final Aprobada],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[Final Aprobada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,201,25,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Final Ausente],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,201,25,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,203,25,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[Final Aprobada],[No_Cursada],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,207,26,[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,207,25,[No_Cursada],[Cursada Reprobada],[No_Cursada],[Cursada Ausente],[Cursada Promocionada],[Cursada Ausente],[Cursada Aprobada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[Cursada Aprobada],NO_ABANDONO
2,1,201,25,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],ABANDONO
1,1,201,25,[Cursada Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Reprobada],[Cursada Aprobada],[Cursada Reprobada],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,202,23,[Cursada Promocionada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
2,1,201,24,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Ausente],[Cursada Reprobada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Aprobada],NO_ABANDONO
2,1,202,24,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Final Ausente],NO_ABANDONO
1,1,202,24,[Final Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],ABANDONO
1,1,203,25,[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[Cursada Ausente],[Cursada Reprobada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Aprobada],NO_ABANDONO
1,1,207,24,[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Reprobada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Reprobada],ABANDONO
2,1,201,24,[Cursada Aprobada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Final Ausente],[Cursada Reprobada],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,201,24,[Cursada Promocionada],[Cursada Promocionada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Reprobada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,201,24,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],ABANDONO
1,1,201,24,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,207,24,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,203,24,[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Reprobada],[Cursada Ausente],[Final Reprobada],[Cursada Aprobada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,207,24,[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Reprobada],ABANDONO
1,1,203,23,[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,203,23,[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,201,24,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Reprobada],[Cursada Reprobada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Aprobada],NO_ABANDONO
1,1,201,24,[Cursada Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],ABANDONO
1,1,202,24,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[Cursada Ausente],[Cursada Aprobada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Final Ausente],NO_ABANDONO
2,1,207,24,[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
2,1,207,24,[No_Cursada],[No_Cursada],[Cursada Promocionada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Aprobada],[Cursada Ausente],[Cursada Promocionada],[Final Ausente],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,203,23,[Cursada Reprobada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],ABANDONO
1,1,201,24,[Cursada Reprobada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[Cursada Reprobada],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],ABANDONO
1,1,201,24,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Aprobada],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,201,24,[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[Cursada Promocionada],[Cursada Promocionada],[Cursada Ausente],[No_Cursada],[Cursada Aprobada],NO_ABANDONO
1,1,201,23,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],ABANDONO
1,1,207,23,[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Reprobada],[Cursada Aprobada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[Cursada Ausente],NO_ABANDONO
1,1,201,24,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Aprobada],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Promocionada],ABANDONO
1,1,203,24,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,201,23,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Reprobada],[Cursada Promocionada],[Cursada Reprobada],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[Cursada Aprobada],NO_ABANDONO
1,1,201,23,[No_Cursada],[No_Cursada],[Cursada Aprobada],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Reprobada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Promocionada],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,201,22,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Reprobada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[Cursada Aprobada],NO_ABANDONO
1,1,203,22,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[Cursada Ausente],[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,201,23,[Cursada Ausente],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Ausente],[Cursada Promocionada],[Cursada Reprobada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],NO_ABANDONO
1,1,201,22,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Final Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Final Ausente],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,203,23,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],ABANDONO
2,1,201,20,[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[Cursada Promocionada],[Cursada Promocionada],[Cursada Ausente],[No_Cursada],[Cursada Reprobada],[Cursada Promocionada],[No_Cursada],[No_Cursada],[No_Cursada],NO_ABANDONO
2,1,203,23,[Cursada Promocionada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[Cursada Ausente],[Cursada Promocionada],[Cursada Promocionada],[Cursada Ausente],[No_Cursada],[No_Cursada],NO_ABANDONO
1,1,203,23,[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[No_Cursada],[Cursada Ausente],[No_Cursada],[No_Cursada],[Cursada Ausente],[Cursada Ausente],[No_Cursada],[No_Cursada],[No_Cursada],ABANDONO
